EmployeeID,Sum of EnvironmentSatisfaction,JobSatisfaction,ManagerRating,PerformanceID,Sum of RelationshipSatisfaction,Year,Quarter,Month,Day,Sum of SelfRating,Sum of TrainingOpportunitiesTaken,Sum of TrainingOpportunitiesWithinYear,Sum of WorkLifeBalance
E1B4-9AA1,5,4,3,PR1007,3,2016,Qtr 1,March,22,4,2,3,3
E1B4-9AA1,4,4,4,PR573,4,2015,Qtr 1,March,23,5,2,2,4
E1B4-9AA1,4,5,2,PR1553,3,2017,Qtr 1,March,22,3,1,3,2
E1B4-9AA1,4,5,3,PR86,3,2013,Qtr 1,March,23,4,2,3,5
E1B4-9AA1,3,5,4,PR5856,5,2022,Qtr 1,March,21,5,1,1,2
E1FE-67B5,5,3,3,PR3638,4,2020,Qtr 1,January,24,3,1,2,3
E1FE-67B5,3,3,3,PR4607,3,2021,Qtr 1,January,23,4,0,2,2
E1FE-67B5,5,4,3,PR5667,3,2022,Qtr 1,January,23,4,0,3,3
E210-F193,4,5,3,PR5755,2,2022,Qtr 1,February,20,4,1,2,4
E267-D788,4,3,4,PR6383,3,2022,Qtr 3,August,30,4,1,3,5
E268-61EB,3,2,2,PR1192,3,2016,Qtr 3,July,10,3,1,3,3
E268-61EB,4,2,3,PR1765,2,2017,Qtr 3,July,10,3,2,3,3
E268-61EB,4,2,3,PR726,3,2015,Qtr 3,July,11,3,0,3,4
E268-61EB,4,2,4,PR6231,3,2022,Qtr 3,July,9,5,2,2,2
E268-61EB,5,3,2,PR365,4,2014,Qtr 3,July,11,3,0,3,4
E268-61EB,5,3,4,PR2434,3,2018,Qtr 3,July,10,4,1,1,3
E268-61EB,3,3,5,PR4122,4,2020,Qtr 3,July,9,5,1,1,5
E268-61EB,5,4,4,PR3216,4,2019,Qtr 3,July,10,4,2,3,2
E268-61EB,3,5,2,PR5131,4,2021,Qtr 3,July,9,3,0,2,4
E28D-424B,3,2,3,PR657,2,2015,Qtr 2,May,11,4,2,3,2
E28D-424B,3,2,4,PR1101,2,2016,Qtr 2,May,10,5,2,2,4
E28D-424B,3,3,5,PR3070,2,2019,Qtr 2,May,10,5,1,1,3
E28D-424B,4,4,2,PR328,3,2014,Qtr 2,May,11,3,1,1,2
E28D-424B,5,4,4,PR6031,4,2022,Qtr 2,May,9,5,1,2,2
E28D-424B,5,4,5,PR3954,5,2020,Qtr 2,May,9,5,0,1,2
E28D-424B,3,5,4,PR2315,3,2018,Qtr 2,May,10,4,2,1,3
E28D-424B,5,5,5,PR1656,4,2017,Qtr 2,May,10,5,2,3,2
E28D-424B,3,5,5,PR4950,4,2021,Qtr 2,May,9,5,2,3,5
E2A0-930A,5,2,3,PR5784,5,2022,Qtr 1,February,28,4,1,2,2
E324-1C33,5,2,3,PR3229,2,2019,Qtr 3,July,15,4,3,1,2
E324-1C33,5,4,3,PR1197,4,2016,Qtr 3,July,15,4,1,3,5
E324-1C33,4,5,2,PR5149,5,2021,Qtr 3,July,14,3,1,1,5
E324-1C33,5,5,3,PR2447,3,2018,Qtr 3,July,15,3,0,3,3
E324-1C33,5,5,3,PR4137,5,2020,Qtr 3,July,14,3,1,3,3
E324-1C33,4,5,4,PR1774,4,2017,Qtr 3,July,15,5,1,2,4
E324-1C33,5,5,5,PR6253,3,2022,Qtr 3,July,14,5,0,1,5
E348-E12B,5,2,5,PR2863,2,2019,Qtr 1,February,22,5,1,3,3
E348-E12B,5,3,2,PR5757,5,2022,Qtr 1,February,21,3,0,3,2
E348-E12B,3,4,3,PR4692,4,2021,Qtr 1,February,21,4,0,3,3
E348-E12B,5,4,5,PR2129,3,2018,Qtr 1,February,22,5,1,3,5
E348-E12B,4,4,5,PR522,4,2015,Qtr 1,February,23,5,0,3,3
E348-E12B,5,5,3,PR1491,2,2017,Qtr 1,February,22,4,3,3,3
E348-E12B,5,5,4,PR948,3,2016,Qtr 1,February,23,5,0,2,2
E348-E12B,4,5,5,PR3718,5,2020,Qtr 1,February,22,5,0,2,5
E399-E4F6,4,3,5,PR5858,2,2022,Qtr 1,March,21,5,3,1,2
E399-E4F6,5,4,2,PR3804,4,2020,Qtr 1,March,21,3,0,1,5
E399-E4F6,5,4,3,PR4789,4,2021,Qtr 1,March,21,3,0,3,2
E3B6-49F8,3,2,4,PR5813,5,2022,Qtr 1,March,6,5,1,3,5
E3B6-49F8,1,2,5,PR4746,4,2021,Qtr 1,March,6,5,2,1,4
E3B6-49F8,4,3,3,PR2171,2,2018,Qtr 1,March,7,4,1,3,4
E3B6-49F8,5,4,3,PR3766,4,2020,Qtr 1,March,6,4,2,1,2
E3B6-49F8,3,5,2,PR983,5,2016,Qtr 1,March,7,3,3,3,3
E3B6-49F8,4,5,3,PR245,2,2014,Qtr 1,March,8,4,1,2,5
E3B6-49F8,5,5,3,PR2908,5,2019,Qtr 1,March,7,4,2,3,4
E3B6-49F8,4,5,4,PR1528,2,2017,Qtr 1,March,7,5,3,2,2
E3B6-49F8,4,5,5,PR554,5,2015,Qtr 1,March,8,5,0,1,5
E430-E462,5,2,3,PR4297,5,2020,Qtr 3,September,22,3,2,2,4
E430-E462,4,2,3,PR5325,2,2021,Qtr 3,September,22,4,1,3,3
E430-E462,5,2,3,PR6431,3,2022,Qtr 3,September,22,4,2,3,5
E430-E462,5,4,3,PR3366,3,2019,Qtr 3,September,23,3,3,2,4
E430-E462,4,5,3,PR2556,4,2018,Qtr 3,September,23,3,0,2,5
E442-1FEE,5,2,3,PR2952,3,2019,Qtr 1,March,26,3,1,1,2
E442-1FEE,4,3,5,PR4803,2,2021,Qtr 1,March,25,5,3,1,5
E442-1FEE,5,4,3,PR3816,2,2020,Qtr 1,March,25,3,0,1,5
E442-1FEE,3,5,3,PR5874,5,2022,Qtr 1,March,25,4,0,3,2
E46A-3676,3,2,3,PR6195,2,2022,Qtr 2,June,28,4,0,3,1
E46A-3676,4,2,4,PR5097,5,2021,Qtr 2,June,28,4,1,1,3
E46A-3676,4,3,4,PR3190,3,2019,Qtr 2,June,29,5,0,1,4
E46A-3676,3,4,4,PR2415,5,2018,Qtr 2,June,29,5,2,3,3
E46A-3676,3,4,5,PR4092,2,2020,Qtr 2,June,28,5,0,2,2
E47D-E3C5,4,3,3,PR2726,5,2018,Qtr 4,December,30,4,3,1,5
E47D-E3C5,4,4,2,PR5574,5,2021,Qtr 4,December,29,3,0,1,2
E47D-E3C5,4,4,4,PR3560,2,2019,Qtr 4,December,30,5,1,1,3
E47D-E3C5,4,4,4,PR6705,4,2022,Qtr 4,December,29,5,2,3,3
E47D-E3C5,3,5,3,PR4519,2,2020,Qtr 4,December,29,4,0,2,2
E480-FF03,5,2,3,PR6207,2,2022,Qtr 2,June,30,3,2,1,3
E480-FF03,4,4,3,PR5109,5,2021,Qtr 2,June,30,3,0,1,2
E4F4-11B9,5,2,4,PR2068,4,2018,Qtr 1,January,28,4,0,2,3
E4F4-11B9,5,2,4,PR482,4,2015,Qtr 1,January,29,5,1,3,2
E4F4-11B9,5,3,3,PR3645,3,2020,Qtr 1,January,28,3,1,1,3
E4F4-11B9,4,4,3,PR1439,4,2017,Qtr 1,January,28,3,1,2,3
E4F4-11B9,3,4,3,PR189,4,2014,Qtr 1,January,29,4,0,1,3
E4F4-11B9,3,4,3,PR2796,5,2019,Qtr 1,January,28,4,0,1,4
E4F4-11B9,5,4,3,PR4613,3,2021,Qtr 1,January,27,4,0,1,3
E4F4-11B9,5,4,5,PR33,5,2013,Qtr 1,January,29,5,0,3,3
E4F4-11B9,4,4,5,PR5674,2,2022,Qtr 1,January,27,5,1,2,2
E4F4-11B9,3,5,4,PR901,3,2016,Qtr 1,January,29,4,0,2,3
E503-C500,5,2,4,PR3900,5,2020,Qtr 2,April,21,5,1,3,4
E503-C500,3,3,3,PR3022,3,2019,Qtr 2,April,22,3,3,2,2
E503-C500,5,3,4,PR5971,5,2022,Qtr 2,April,21,4,1,2,2
E503-C500,3,4,4,PR4892,5,2021,Qtr 2,April,21,4,3,3,4
E503-C500,3,5,5,PR2276,5,2018,Qtr 2,April,22,5,1,1,3
E523-D168,4,2,5,PR3490,5,2019,Qtr 4,November,24,5,1,2,5
E523-D168,4,2,5,PR5486,5,2021,Qtr 4,November,23,5,1,1,2
E523-D168,4,3,4,PR6605,3,2022,Qtr 4,November,23,5,1,3,4
E523-D168,4,4,3,PR4439,4,2020,Qtr 4,November,23,4,2,3,2
E523-D168,5,5,4,PR2664,5,2018,Qtr 4,November,24,5,1,2,4
E55D-FCA0,2,4,2,PR6478,2,2022,Qtr 4,October,8,3,1,1,4
E55D-FCA0,5,4,4,PR5366,4,2021,Qtr 4,October,8,5,0,1,5
E55E-9436,3,2,4,PR1981,5,2017,Qtr 4,December,16,4,0,2,3
E55E-9436,5,2,4,PR2698,2,2018,Qtr 4,December,16,4,0,2,5
E55E-9436,1,2,4,PR5529,1,2021,Qtr 4,December,15,4,0,2,3
E55E-9436,5,3,3,PR1353,3,2016,Qtr 4,December,16,4,0,2,4
E55E-9436,4,3,4,PR6657,3,2022,Qtr 4,December,15,5,3,3,5
E55E-9436,5,3,5,PR3526,5,2019,Qtr 4,December,16,5,1,2,4
E55E-9436,5,4,5,PR431,5,2014,Qtr 4,December,17,5,2,3,5
E55E-9436,5,5,4,PR4479,5,2020,Qtr 4,December,15,5,1,1,3
E55E-9436,3,5,4,PR833,2,2015,Qtr 4,December,17,4,1,1,5
E5C1-B122,5,2,4,PR830,2,2015,Qtr 4,December,14,4,1,3,3
E5C1-B122,3,2,5,PR5524,5,2021,Qtr 4,December,12,5,2,3,3
E5C1-B122,4,3,4,PR2695,4,2018,Qtr 4,December,13,4,1,3,5
E5C1-B122,4,4,4,PR4477,3,2020,Qtr 4,December,12,4,1,3,4
E5C1-B122,4,4,5,PR1979,5,2017,Qtr 4,December,13,5,3,3,5
E5C1-B122,3,4,5,PR6651,5,2022,Qtr 4,December,12,5,2,3,2
E5C1-B122,4,5,3,PR3524,2,2019,Qtr 4,December,13,3,1,2,4
E5C1-B122,4,5,4,PR1351,3,2016,Qtr 4,December,13,5,1,3,5
E616-CAD8,4,2,4,PR2528,4,2018,Qtr 3,August,31,5,0,2,3
E616-CAD8,4,3,2,PR3328,5,2019,Qtr 3,August,31,3,1,3,3
E616-CAD8,5,4,2,PR5276,3,2021,Qtr 3,August,30,3,1,2,2
E616-CAD8,5,4,5,PR4251,5,2020,Qtr 3,August,30,5,1,3,4
E616-CAD8,4,5,3,PR6381,4,2022,Qtr 3,August,30,3,1,1,5
E62F-4FF7,4,3,2,PR3378,2,2019,Qtr 3,September,29,3,0,2,3
E62F-4FF7,5,3,3,PR6453,4,2022,Qtr 3,September,28,4,2,1,3
E62F-4FF7,5,4,5,PR2568,3,2018,Qtr 3,September,29,5,1,1,2
E62F-4FF7,3,5,3,PR4314,5,2020,Qtr 3,September,28,4,2,2,3
E62F-4FF7,3,5,3,PR5346,5,2021,Qtr 3,September,28,3,1,3,2
E676-215C,3,3,2,PR6049,4,2022,Qtr 2,May,14,3,1,3,2
E676-215C,5,4,2,PR4969,2,2021,Qtr 2,May,14,3,2,3,3
E681-7B57,5,2,3,PR1363,4,2016,Qtr 4,December,24,4,0,1,2
E681-7B57,5,2,5,PR4499,3,2020,Qtr 4,December,23,5,1,2,3
E681-7B57,4,3,2,PR5551,2,2021,Qtr 4,December,23,3,3,2,3
E681-7B57,4,3,2,PR841,5,2015,Qtr 4,December,25,3,1,2,4
E681-7B57,3,4,2,PR434,3,2014,Qtr 4,December,25,3,2,2,2
E681-7B57,3,4,3,PR2712,4,2018,Qtr 4,December,24,3,0,1,3
E681-7B57,3,4,5,PR1992,5,2017,Qtr 4,December,24,5,3,2,5
E681-7B57,3,5,3,PR3543,5,2019,Qtr 4,December,24,4,0,1,5
E681-7B57,3,5,4,PR6681,2,2022,Qtr 4,December,23,5,1,3,5
E6C8-D659,5,2,4,PR6558,2,2022,Qtr 4,November,7,5,0,1,2
E6D9-ADEE,5,2,4,PR1978,4,2017,Qtr 4,December,13,5,3,2,4
E6D9-ADEE,3,2,4,PR6650,4,2022,Qtr 4,December,12,5,0,1,3
E6D9-ADEE,5,3,3,PR429,5,2014,Qtr 4,December,14,3,3,2,5
E6D9-ADEE,3,3,3,PR4476,2,2020,Qtr 4,December,12,3,0,1,2
E6D9-ADEE,4,3,5,PR2694,3,2018,Qtr 4,December,13,5,2,2,4
E6D9-ADEE,5,4,3,PR829,3,2015,Qtr 4,December,14,4,1,2,2
E6D9-ADEE,4,5,2,PR1350,4,2016,Qtr 4,December,13,3,1,2,2
E6D9-ADEE,4,5,2,PR3523,5,2019,Qtr 4,December,13,3,0,1,5
E6D9-ADEE,5,5,4,PR5523,3,2021,Qtr 4,December,12,5,1,2,2
E6F7-EF68,4,3,2,PR3814,5,2020,Qtr 1,March,24,3,1,1,4
E6F7-EF68,4,3,5,PR4801,5,2021,Qtr 1,March,24,5,1,2,5
E6F7-EF68,3,5,3,PR5872,3,2022,Qtr 1,March,24,3,0,1,2
E72B-64FA,4,2,2,PR5108,3,2021,Qtr 2,June,30,3,0,3,5
E72B-64FA,4,2,2,PR6206,3,2022,Qtr 2,June,30,3,3,2,5
E72B-64FA,5,2,5,PR4103,2,2020,Qtr 2,June,30,5,1,2,3
E73A-F20A,5,2,4,PR5181,3,2021,Qtr 3,July,23,4,0,1,5
E73A-F20A,4,4,4,PR6284,5,2022,Qtr 3,July,23,4,0,2,4
E73A-F20A,4,4,5,PR4165,2,2020,Qtr 3,July,23,5,0,3,3
E7A6-33A3,5,2,4,PR5771,3,2022,Qtr 1,February,26,5,1,1,4
E7A6-33A3,3,3,3,PR2140,4,2018,Qtr 1,February,27,4,1,2,4
E7A6-33A3,5,3,3,PR4706,3,2021,Qtr 1,February,26,3,3,2,4
E7A6-33A3,3,4,2,PR3729,5,2020,Qtr 1,February,27,3,2,1,3
E7A6-33A3,5,4,2,PR530,4,2015,Qtr 1,February,28,3,2,3,2
E7A6-33A3,4,4,3,PR1502,3,2017,Qtr 1,February,27,3,2,3,4
E7A6-33A3,3,5,3,PR2875,3,2019,Qtr 1,February,27,4,1,2,5
E7A6-33A3,3,5,3,PR957,4,2016,Qtr 1,February,28,3,0,3,3
E7D3-03C9,5,2,2,PR1860,2,2017,Qtr 3,September,24,3,0,2,3
E7D3-03C9,3,2,3,PR2558,2,2018,Qtr 3,September,24,4,0,2,5
E7D3-03C9,5,2,4,PR1261,5,2016,Qtr 3,September,24,5,1,2,4
E7D3-03C9,3,2,4,PR3368,5,2019,Qtr 3,September,24,4,2,3,4
E7D3-03C9,4,2,4,PR5328,5,2021,Qtr 3,September,23,4,1,2,4
E7D3-03C9,4,3,4,PR768,3,2015,Qtr 3,September,25,4,0,3,3
E7D3-03C9,1,4,5,PR395,3,2014,Qtr 3,September,25,5,1,3,3
E7D3-03C9,5,5,2,PR4300,2,2020,Qtr 3,September,23,3,1,2,2
E7F5-0AD1,3,2,2,PR2903,2,2019,Qtr 1,March,6,3,0,3,5
E7F5-0AD1,5,3,3,PR3760,2,2020,Qtr 1,March,5,3,2,2,5
E7F5-0AD1,5,3,5,PR4741,3,2021,Qtr 1,March,5,5,0,3,2
E7F5-0AD1,3,5,5,PR5809,4,2022,Qtr 1,March,5,5,2,2,5
E81C-A653,5,2,4,PR4048,5,2020,Qtr 2,June,11,4,1,2,2
E81C-A653,5,3,4,PR5051,3,2021,Qtr 2,June,11,5,1,3,4
E81C-A653,3,5,3,PR3153,3,2019,Qtr 2,June,12,3,0,3,4
E81C-A653,5,5,3,PR6144,3,2022,Qtr 2,June,11,3,1,1,5
E899-A860,3,3,2,PR2997,2,2019,Qtr 2,April,13,3,1,1,2
E899-A860,4,3,3,PR3872,4,2020,Qtr 2,April,12,3,2,3,5
E899-A860,3,4,3,PR1598,4,2017,Qtr 2,April,13,4,0,2,2
E899-A860,4,4,3,PR4863,4,2021,Qtr 2,April,12,4,1,3,2
E899-A860,4,4,4,PR2251,3,2018,Qtr 2,April,13,4,0,2,2
E899-A860,5,5,3,PR1049,3,2016,Qtr 2,April,13,3,0,1,3
E8B6-8BAE,3,2,3,PR2310,3,2018,Qtr 2,May,7,4,0,3,5
E8B6-8BAE,4,3,3,PR1651,5,2017,Qtr 2,May,7,3,2,2,4
E8B6-8BAE,5,3,5,PR3064,2,2019,Qtr 2,May,7,5,0,3,4
E8B6-8BAE,4,3,5,PR324,2,2014,Qtr 2,May,8,5,0,3,2
E8B6-8BAE,5,4,2,PR3948,2,2020,Qtr 2,May,6,3,0,3,2
E8B6-8BAE,1,4,5,PR1096,2,2016,Qtr 2,May,7,5,1,1,4
E8B6-8BAE,5,5,2,PR4944,2,2021,Qtr 2,May,6,3,1,3,4
E8B6-8BAE,5,5,3,PR652,4,2015,Qtr 2,May,8,3,0,3,4
E8B6-8BAE,3,5,4,PR6023,3,2022,Qtr 2,May,6,5,3,1,3
E8D3-CABA,3,4,5,PR6131,3,2022,Qtr 2,June,6,5,3,2,4
E8EF-FA89,1,2,2,PR5173,2,2021,Qtr 3,July,20,3,0,2,1
E8EF-FA89,5,2,3,PR6276,2,2022,Qtr 3,July,20,3,0,1,5
E8F5-C47D,3,2,3,PR1174,3,2016,Qtr 2,June,26,4,1,3,2
E8F5-C47D,4,2,3,PR6184,2,2022,Qtr 2,June,25,3,1,3,3
E8F5-C47D,3,2,5,PR4085,2,2020,Qtr 2,June,25,5,1,2,1
E8F5-C47D,3,3,4,PR3183,2,2019,Qtr 2,June,26,5,0,1,5
E8F5-C47D,2,3,5,PR2409,1,2018,Qtr 2,June,26,5,0,1,3
E8F5-C47D,3,3,5,PR712,5,2015,Qtr 2,June,27,5,1,3,5
E8F5-C47D,4,4,3,PR1743,3,2017,Qtr 2,June,26,3,3,1,2
E8F5-C47D,4,5,4,PR5088,2,2021,Qtr 2,June,25,4,0,1,5
E927-46D7,3,3,5,PR1971,5,2017,Qtr 4,December,6,5,2,3,3
E927-46D7,5,5,5,PR2685,3,2018,Qtr 4,December,6,5,1,1,5
E9AB-3F99,5,3,3,PR265,4,2014,Qtr 1,March,26,4,0,1,3
E9B9-3944,3,2,2,PR3156,2,2019,Qtr 2,June,14,3,1,2,2
E9B9-3944,2,2,2,PR6147,2,2022,Qtr 2,June,13,3,0,3,4
E9B9-3944,4,2,3,PR4051,4,2020,Qtr 2,June,13,3,1,3,4
E9B9-3944,5,2,4,PR700,5,2015,Qtr 2,June,15,4,2,1,4
E9B9-3944,4,3,4,PR1723,4,2017,Qtr 2,June,14,5,1,2,2
E9B9-3944,4,4,3,PR2387,2,2018,Qtr 2,June,14,3,3,2,5
E9B9-3944,4,4,5,PR5054,2,2021,Qtr 2,June,13,5,0,1,4
E9B9-3944,5,5,3,PR1160,4,2016,Qtr 2,June,14,4,0,1,3
E9D9-787A,4,2,3,PR3988,5,2020,Qtr 2,May,19,3,3,2,3
E9D9-787A,4,3,4,PR6072,4,2022,Qtr 2,May,19,4,1,1,4
E9D9-787A,3,4,3,PR4988,4,2021,Qtr 2,May,19,4,3,2,2
EA37-AE5E,3,3,5,PR6432,4,2022,Qtr 3,September,22,5,0,1,5
EA37-AE5E,3,4,2,PR5326,4,2021,Qtr 3,September,22,3,1,2,4
EA37-AE5E,5,5,2,PR4299,2,2020,Qtr 3,September,22,3,1,3,4
EA3A-E005,5,2,4,PR4414,5,2020,Qtr 4,November,11,5,2,3,5
EA3A-E005,4,3,2,PR5457,2,2021,Qtr 4,November,11,3,3,2,3
EA3A-E005,4,4,5,PR6570,3,2022,Qtr 4,November,11,5,0,1,1
EA3A-E005,4,5,4,PR3468,4,2019,Qtr 4,November,12,4,0,3,2
EAB1-2EB2,3,2,3,PR979,5,2016,Qtr 1,March,6,3,1,1,5
EAB1-2EB2,5,2,4,PR4739,2,2021,Qtr 1,March,5,5,0,1,5
EAB1-2EB2,5,2,5,PR550,5,2015,Qtr 1,March,7,5,0,3,3
EAB1-2EB2,4,3,4,PR241,4,2014,Qtr 1,March,7,4,0,3,5
EAB1-2EB2,5,4,3,PR2166,5,2018,Qtr 1,March,6,3,1,1,3
EAB1-2EB2,4,4,3,PR2901,5,2019,Qtr 1,March,6,3,1,2,3
EAB1-2EB2,3,5,2,PR1524,4,2017,Qtr 1,March,6,3,0,1,2
EAB1-2EB2,3,5,3,PR3758,3,2020,Qtr 1,March,5,3,0,2,2
EAB1-2EB2,4,5,4,PR5807,3,2022,Qtr 1,March,5,5,0,1,2
EACC-D1F6,4,2,3,PR3740,5,2020,Qtr 1,March,1,3,1,3,2
EACC-D1F6,3,2,4,PR1511,2,2017,Qtr 1,March,2,4,2,1,4
EACC-D1F6,3,2,5,PR67,4,2013,Qtr 1,March,3,5,1,2,3
EACC-D1F6,3,2,5,PR966,4,2016,Qtr 1,March,2,5,1,1,3
EACC-D1F6,4,3,3,PR2151,4,2018,Qtr 1,March,2,4,1,1,2
EACC-D1F6,5,3,3,PR2886,5,2019,Qtr 1,March,2,3,1,1,4
EACC-D1F6,2,3,3,PR5785,4,2022,Qtr 1,March,1,3,2,2,1
EACC-D1F6,2,3,4,PR4719,4,2021,Qtr 1,March,1,4,0,2,4
EACC-D1F6,5,4,4,PR232,5,2014,Qtr 1,March,3,4,1,3,2
EACC-D1F6,3,5,4,PR538,2,2015,Qtr 1,March,3,4,2,3,3
EB4F-4D97,4,3,2,PR314,4,2014,Qtr 2,May,2,3,1,1,3
EB4F-4D97,4,3,4,PR1636,3,2017,Qtr 2,May,1,4,3,1,5
EB4F-4D97,5,5,4,PR1082,3,2016,Qtr 2,May,1,4,2,1,3
EB4F-4D97,4,5,4,PR122,4,2013,Qtr 2,May,2,5,3,1,2
EB4F-4D97,3,5,4,PR641,3,2015,Qtr 2,May,2,5,1,3,2
EB66-D679,5,2,2,PR1399,4,2017,Qtr 1,January,11,3,2,2,3
EB66-D679,3,2,4,PR166,5,2014,Qtr 1,January,12,5,0,3,2
EB66-D679,5,3,2,PR869,2,2016,Qtr 1,January,12,3,1,2,4
EB66-D679,5,3,4,PR4562,2,2021,Qtr 1,January,10,5,0,2,4
EB66-D679,4,4,2,PR2031,3,2018,Qtr 1,January,11,3,1,1,5
EB66-D679,4,4,3,PR2754,5,2019,Qtr 1,January,11,4,0,3,5
EB66-D679,4,4,4,PR457,4,2015,Qtr 1,January,12,4,1,1,2
EB66-D679,3,4,5,PR5620,3,2022,Qtr 1,January,10,5,2,3,3
EB66-D679,4,5,3,PR3597,4,2020,Qtr 1,January,11,4,2,1,3
EB81-3E51,1,2,3,PR397,1,2014,Qtr 3,September,27,4,0,2,4
EB81-3E51,4,3,3,PR1863,3,2017,Qtr 3,September,26,4,0,3,2
EB81-3E51,3,3,3,PR5335,1,2021,Qtr 3,September,25,3,0,1,3
EB81-3E51,5,3,4,PR2561,3,2018,Qtr 3,September,26,4,3,3,5
EB81-3E51,3,3,4,PR6440,3,2022,Qtr 3,September,25,4,1,1,4
EB81-3E51,3,3,5,PR4306,2,2020,Qtr 3,September,25,5,3,2,2
EB81-3E51,3,4,5,PR3371,5,2019,Qtr 3,September,26,5,0,1,3
EB81-3E51,4,5,3,PR1263,4,2016,Qtr 3,September,26,3,1,2,4
EB81-3E51,3,5,5,PR770,5,2015,Qtr 3,September,27,5,0,2,3
EB8F-204D,1,2,2,PR4587,2,2021,Qtr 1,January,17,3,1,3,4
EB8F-204D,4,2,5,PR472,5,2015,Qtr 1,January,19,5,1,1,5
EB8F-204D,4,3,3,PR179,2,2014,Qtr 1,January,19,3,1,1,5
EB8F-204D,3,3,4,PR5647,5,2022,Qtr 1,January,17,5,2,1,4
EB8F-204D,5,4,2,PR1418,2,2017,Qtr 1,January,18,3,2,2,3
EB8F-204D,3,4,2,PR2048,4,2018,Qtr 1,January,18,3,1,2,4
EB8F-204D,4,4,3,PR2773,2,2019,Qtr 1,January,18,4,0,2,4
EB8F-204D,4,4,5,PR885,5,2016,Qtr 1,January,19,5,1,1,5
EB8F-204D,3,5,5,PR25,3,2013,Qtr 1,January,19,5,1,2,4
EB8F-204D,3,5,5,PR3619,5,2020,Qtr 1,January,18,5,0,1,3
EBBD-37D4,5,2,5,PR3442,3,2019,Qtr 4,November,2,5,0,3,3
EBBD-37D4,3,3,4,PR1300,3,2016,Qtr 4,November,2,4,2,1,5
EBBD-37D4,4,4,2,PR793,5,2015,Qtr 4,November,3,3,1,1,4
EBBD-37D4,4,4,3,PR6538,3,2022,Qtr 4,November,1,3,1,1,2
EBBD-37D4,5,4,4,PR1913,2,2017,Qtr 4,November,2,4,0,2,3
EBBD-37D4,5,4,4,PR4386,2,2020,Qtr 4,November,1,4,2,2,2
EBBD-37D4,5,5,3,PR2622,3,2018,Qtr 4,November,2,3,1,1,4
EBBD-37D4,5,5,3,PR5423,4,2021,Qtr 4,November,1,3,2,3,5
EC4D-D0F3,2,2,4,PR6463,2,2022,Qtr 3,September,30,5,1,2,1
EC6A-DD76,3,2,4,PR6474,3,2022,Qtr 4,October,8,4,0,3,4
EC6A-DD76,3,3,5,PR4329,5,2020,Qtr 4,October,8,5,1,3,3
EC6A-DD76,5,4,3,PR1277,3,2016,Qtr 4,October,9,3,1,3,4
EC6A-DD76,4,5,2,PR5362,2,2021,Qtr 4,October,8,3,1,2,2
EC6A-DD76,4,5,3,PR3394,4,2019,Qtr 4,October,9,4,3,3,2
EC6A-DD76,4,5,3,PR403,5,2014,Qtr 4,October,10,4,1,1,2
EC6A-DD76,4,5,3,PR780,3,2015,Qtr 4,October,10,3,1,2,2
EC6A-DD76,5,5,4,PR2583,4,2018,Qtr 4,October,9,5,0,1,2
EC6A-DD76,4,5,5,PR1882,2,2017,Qtr 4,October,9,5,2,3,5
EC6E-7F42,1,1,3,PR6544,3,2022,Qtr 4,November,4,4,0,2,3
EC6E-7F42,5,2,4,PR1303,4,2016,Qtr 4,November,5,5,2,2,2
EC6E-7F42,5,2,4,PR1917,3,2017,Qtr 4,November,5,4,0,2,4
EC6E-7F42,4,3,3,PR5430,2,2021,Qtr 4,November,4,3,0,2,5
EC6E-7F42,4,3,4,PR4391,2,2020,Qtr 4,November,4,4,1,3,5
EC6E-7F42,3,3,5,PR2627,5,2018,Qtr 4,November,5,5,0,3,5
EC6E-7F42,5,4,2,PR3447,4,2019,Qtr 4,November,5,3,1,1,4
EC6E-7F42,4,4,2,PR796,5,2015,Qtr 4,November,6,3,3,1,4
EC6E-7F42,3,4,5,PR415,5,2014,Qtr 4,November,6,5,0,2,3
ECC7-B638,5,2,3,PR4966,3,2021,Qtr 2,May,13,3,0,3,3
ECC7-B638,5,4,3,PR3970,2,2020,Qtr 2,May,13,3,0,3,4
ECC7-B638,3,4,3,PR6046,2,2022,Qtr 2,May,13,3,0,1,2
ED49-73D3,5,2,3,PR1690,4,2017,Qtr 2,May,24,4,1,1,4
ED49-73D3,4,2,3,PR2351,2,2018,Qtr 2,May,24,4,0,1,3
ED49-73D3,3,2,5,PR4003,2,2020,Qtr 2,May,23,5,0,1,2
ED49-73D3,4,4,2,PR5003,2,2021,Qtr 2,May,23,3,0,3,4
ED49-73D3,4,5,3,PR3113,2,2019,Qtr 2,May,24,3,1,1,3
ED49-73D3,3,5,4,PR1131,2,2016,Qtr 2,May,24,5,0,1,4
ED49-73D3,5,5,4,PR6088,4,2022,Qtr 2,May,23,5,1,3,4
ED5D-E9D8,4,1,5,PR4936,3,2021,Qtr 2,May,3,5,0,1,2
ED5D-E9D8,3,3,4,PR2302,5,2018,Qtr 2,May,4,5,0,1,2
ED5D-E9D8,4,3,4,PR6015,4,2022,Qtr 2,May,3,5,1,1,4
ED5D-E9D8,3,4,2,PR1643,4,2017,Qtr 2,May,4,3,0,2,4
ED5D-E9D8,5,5,3,PR3939,5,2020,Qtr 2,May,3,4,3,1,5
